game,console,loose_val,complete_val,new_val,date(D/M/Y)
Marvel Super Hero Squad: The Infinity Gauntlet,nintendo-ds,5.19,5.21,11.70,10/02/2020
Marvel Trading Card Game,nintendo-ds,5.99,9.28,14.99,10/02/2020
Master Jin Jin's IQ Challenge,nintendo-ds,4.47,5.63,9.99,10/02/2020
Master of the Monster Lair,nintendo-ds,7.99,12.43,19.99,10/02/2020
Matchstick,nintendo-ds,4.99,6.75,12.32,10/02/2020
Math Blaster in the Prime Adventure,nintendo-ds,6.30,7.03,17.59,10/02/2020
Math Play,nintendo-ds,3.98,5.31,10.99,10/02/2020
Max &amp; the Magic Marker,nintendo-ds,3.89,4.18,13.21,10/02/2020
May's Mystery: Forbidden Memories,nintendo-ds,7.03,13.84,16.50,10/02/2020
Mazes of Fate,nintendo-ds,20.31,37.66,37.67,10/02/2020
Mechanic Master,nintendo-ds,4.14,5.99,11.47,10/02/2020
Mechanic Master 2,nintendo-ds,4.87,6.33,11.66,10/02/2020
Meet the Robinsons,nintendo-ds,3.97,3.98,8.49,10/02/2020
Mega Brain Boost,nintendo-ds,3.46,3.99,7.18,10/02/2020
MegaMind: The Blue Defender,nintendo-ds,3.33,4.49,5.37,10/02/2020
Meteos Disney Magic,nintendo-ds,4.29,4.51,13.55,10/02/2020
Meteos [Not for Resale],nintendo-ds,9.99,N/A,N/A,10/02/2020
Metroid Prime Hunters [Not for Resale],nintendo-ds,125.00,N/A,N/A,10/02/2020
Metroid Prime Pinball [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Miami Law,nintendo-ds,8.24,20.49,28.00,10/02/2020
Miami Nights Singles in the City,nintendo-ds,6.00,6.25,23.23,10/02/2020
Michael Jackson: The Experience,nintendo-ds,2.90,3.89,8.09,10/02/2020
Micro Machines V4,nintendo-ds,5.14,5.98,16.95,10/02/2020
Midnight Mysteries: The Edgar Allan Poe Conspiracy,nintendo-ds,6.76,15.12,17.75,10/02/2020
Midnight Play Pack,nintendo-ds,3.91,5.76,10.82,10/02/2020
Mimi's Party Fun,nintendo-ds,3.83,4.05,7.70,10/02/2020
Mind Quiz Your Brain Coach,nintendo-ds,3.05,5.60,7.64,10/02/2020
Mini Ninjas,nintendo-ds,5.75,7.20,16.21,10/02/2020
Mini RC Rally,nintendo-ds,4.50,7.74,16.36,10/02/2020
Minute to Win It,nintendo-ds,3.28,3.42,5.60,10/02/2020
Miss Spider Harvest Time Hop and Fly,nintendo-ds,7.86,11.34,23.16,10/02/2020
Mission Runway,nintendo-ds,2.24,2.58,4.68,10/02/2020
Mister Slime,nintendo-ds,3.89,5.44,9.48,10/02/2020
Monkey Madness: Island Escape,nintendo-ds,4.94,6.18,6.92,10/02/2020
Monopoly,nintendo-ds,14.75,14.82,24.52,10/02/2020
Monster Band ,nintendo-ds,4.20,8.84,8.87,10/02/2020
Monster Bomber,nintendo-ds,3.34,4.61,6.21,10/02/2020
Monster Frenzy,nintendo-ds,3.85,5.47,10.84,10/02/2020
Monster High: 13 Wishes,nintendo-ds,5.95,6.74,13.97,10/02/2020
Monster High: Skulltimate Roller Maze,nintendo-ds,3.95,5.56,8.95,10/02/2020
Monster House,nintendo-ds,5.39,6.10,14.00,10/02/2020
Monster Jam,nintendo-ds,5.50,6.56,23.06,10/02/2020
Monster Jam: Path of Destruction,nintendo-ds,5.86,6.01,22.34,10/02/2020
Monster Lab,nintendo-ds,6.94,9.54,9.60,10/02/2020
Monster Mayhem: Build and Battle,nintendo-ds,4.12,6.31,10.78,10/02/2020
Monster Racers,nintendo-ds,19.25,35.31,63.65,10/02/2020
Monster Trucks DS,nintendo-ds,4.47,4.99,11.50,10/02/2020
Monsters vs. Aliens,nintendo-ds,4.22,4.23,8.33,10/02/2020
Montessori Music,nintendo-ds,10.00,14.07,27.87,10/02/2020
Moshi Monsters: Katsuma Unleashed,nintendo-ds,3.11,3.50,7.00,10/02/2020
Moshi Monsters: Moshling Zoo,nintendo-ds,4.55,4.60,5.51,10/02/2020
Moshi Monsters: Moshlings Theme Park,nintendo-ds,1.69,3.25,3.90,10/02/2020
Moto Racer DS,nintendo-ds,15.00,21.00,42.00,10/02/2020
Moxie Girlz,nintendo-ds,2.33,3.99,5.50,10/02/2020
Mr Driller Drill Spirits,nintendo-ds,5.69,9.15,21.29,10/02/2020
Murder in Venice,nintendo-ds,N/A,N/A,N/A,10/02/2020
Mushroom Men Rise of the Fungi,nintendo-ds,4.35,9.08,10.73,10/02/2020
My Amusement Park,nintendo-ds,3.70,4.18,7.99,10/02/2020
My Amusement Park &amp; Digging for Dinosaurs,nintendo-ds,6.98,7.79,12.46,10/02/2020
My Baby 3 &amp; Friends,nintendo-ds,5.52,6.33,11.77,10/02/2020
My Baby Boy,nintendo-ds,4.99,7.74,20.00,10/02/2020
My Baby First Steps,nintendo-ds,4.60,4.64,11.99,10/02/2020
My Baby Girl,nintendo-ds,4.48,5.73,14.23,10/02/2020
My Ballet Studio,nintendo-ds,5.82,8.29,10.06,10/02/2020
My Boyfriend,nintendo-ds,2.93,4.64,7.50,10/02/2020
My Chinese Coach,nintendo-ds,7.94,8.11,17.38,10/02/2020
My DoItAll,nintendo-ds,3.15,4.56,7.61,10/02/2020
My Dress-Up,nintendo-ds,3.83,4.23,14.79,10/02/2020
My English Coach Para Hispanoparlantes,nintendo-ds,3.55,5.51,5.70,10/02/2020
My Farm Around The World,nintendo-ds,4.00,4.43,9.95,10/02/2020
My Fashion Studio,nintendo-ds,3.00,3.22,10.49,10/02/2020
My First Dollhouse,nintendo-ds,3.83,5.28,13.11,10/02/2020
My French Coach,nintendo-ds,4.99,5.24,13.28,10/02/2020
My Friends,nintendo-ds,2.66,4.29,8.22,10/02/2020
My Frogger Toy Trials,nintendo-ds,5.04,5.99,14.11,10/02/2020
My Fun Facts Coach,nintendo-ds,2.55,2.90,6.24,10/02/2020
My Healthy Cooking Coach,nintendo-ds,2.51,3.99,6.54,10/02/2020
My Hero: Doctor,nintendo-ds,5.20,5.41,11.40,10/02/2020
My Hero: Firefighter,nintendo-ds,10.26,15.10,28.76,10/02/2020
My Horse &amp; Me: Riding for Gold,nintendo-ds,6.69,10.00,16.98,10/02/2020
My Horse and Me,nintendo-ds,4.52,5.61,13.95,10/02/2020
My Make-Up,nintendo-ds,3.88,4.99,17.15,10/02/2020
My Pet Chimp,nintendo-ds,4.36,5.34,8.23,10/02/2020
My Pet Shop,nintendo-ds,7.03,9.09,14.24,10/02/2020
My Reading Tutor,nintendo-ds,8.13,14.28,21.45,10/02/2020
My SAT Coach The Princeton Review,nintendo-ds,2.66,4.58,7.99,10/02/2020
My Secret Diary,nintendo-ds,4.28,4.29,19.78,10/02/2020
My Secret World,nintendo-ds,2.70,4.49,19.44,10/02/2020
My Spanish Coach,nintendo-ds,5.65,5.81,10.93,10/02/2020
My Stop Smoking Coach,nintendo-ds,3.37,4.25,5.26,10/02/2020
My Virtual Tutor Reading Adventure: First to Second Grade,nintendo-ds,7.75,7.95,19.99,10/02/2020
My Virtual Tutor Reading Adventure: Kindergarten to First,nintendo-ds,7.84,9.14,23.99,10/02/2020
My Virtual Tutor Reading Adventure: Pre-K to Kindergarten,nintendo-ds,7.35,7.41,19.97,10/02/2020
My Weight Loss Coach,nintendo-ds,2.00,2.52,5.99,10/02/2020
My Word Coach,nintendo-ds,2.60,2.98,9.11,10/02/2020
MySims Party,nintendo-ds,5.12,5.86,14.36,10/02/2020
MySims Racing,nintendo-ds,5.06,6.94,16.41,10/02/2020
MySims SkyHeroes,nintendo-ds,3.76,4.47,8.61,10/02/2020
Myst,nintendo-ds,6.02,7.29,13.14,10/02/2020
Mystery Case Files MillionHeir [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Mystery P.I. Portrait of a Thief,nintendo-ds,3.65,3.91,11.61,10/02/2020
Mystery Quest: Curse of the Ancient Spirits,nintendo-ds,8.40,18.49,37.47,10/02/2020
Mystery Tales: Time Travel,nintendo-ds,7.12,9.99,15.49,10/02/2020
N+,nintendo-ds,5.35,7.49,14.97,10/02/2020
Nacho Libre,nintendo-ds,4.96,6.50,13.15,10/02/2020
Nancy Drew The Deadly Secret of Old World Park,nintendo-ds,5.55,7.28,15.68,10/02/2020
Nancy Drew The Hidden Staircase,nintendo-ds,5.21,5.42,14.82,10/02/2020
Nancy Drew The Mystery of the Clue Bender Society,nintendo-ds,4.56,4.99,10.96,10/02/2020
Nancy Drew: The Model Mysteries,nintendo-ds,4.45,5.02,10.23,10/02/2020
Nanda's Island,nintendo-ds,7.21,13.53,14.96,10/02/2020
Napoleon Dynamite,nintendo-ds,3.97,5.48,10.41,10/02/2020
Naruto Ninja Council 3 [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Naruto Shippuden: Naruto vs Sasuke,nintendo-ds,7.28,10.06,15.49,10/02/2020
Naruto Shippuden: Ninja Council 4,nintendo-ds,7.74,8.50,19.83,10/02/2020
Naruto Shippuden: Ninja Destiny 2,nintendo-ds,8.50,8.89,19.51,10/02/2020
Naruto Shippuden: Shinobi Rumble,nintendo-ds,15.94,19.22,39.99,10/02/2020
National Geographic Panda,nintendo-ds,4.00,4.18,11.47,10/02/2020
Need for Speed Carbon Own the City,nintendo-ds,6.99,9.04,19.69,10/02/2020
Need for Speed Most Wanted,nintendo-ds,6.99,7.43,18.56,10/02/2020
Need for Speed Nitro,nintendo-ds,6.23,7.48,22.20,10/02/2020
Need for Speed Prostreet,nintendo-ds,4.55,7.76,19.08,10/02/2020
Need for Speed Undercover,nintendo-ds,6.49,6.54,15.07,10/02/2020
Need for Speed Underground 2,nintendo-ds,8.87,9.00,18.99,10/02/2020
Neopets Puzzle Adventure,nintendo-ds,3.81,4.45,8.66,10/02/2020
Nervous Brickdown,nintendo-ds,4.34,6.08,13.47,10/02/2020
Neves,nintendo-ds,5.04,8.08,18.06,10/02/2020
New Carnival Games,nintendo-ds,5.09,6.15,9.50,10/02/2020
New International Track &amp; Field,nintendo-ds,3.61,6.84,9.49,10/02/2020
New Super Mario Bros [Not for Resale],nintendo-ds,9.99,N/A,N/A,10/02/2020
New York Times Crosswords,nintendo-ds,3.69,5.35,9.99,10/02/2020
New Zealand Story Revolution,nintendo-ds,5.96,13.78,23.38,10/02/2020
"Ni Hao, Kai-lan: New Year's Celebration",nintendo-ds,5.33,5.45,14.92,10/02/2020
Nickelodeon Bubble Guppies,nintendo-ds,11.42,12.98,20.95,10/02/2020
Nicktoons Attack of the Toybots,nintendo-ds,4.48,4.99,12.18,10/02/2020
Nicktoons Battle for Volcano Island,nintendo-ds,4.50,4.73,11.62,10/02/2020
Nicktoons MLB,nintendo-ds,4.88,7.01,16.28,10/02/2020
Nicktoons Unite,nintendo-ds,5.99,7.45,16.52,10/02/2020
Night at the Museum Battle of the Smithsonian,nintendo-ds,4.00,5.08,13.85,10/02/2020
Ninja Gaiden: Dragon Sword [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Ninja Reflex,nintendo-ds,3.43,6.11,7.99,10/02/2020
Nintendo DS Browser,nintendo-ds,4.91,10.49,14.02,10/02/2020
Nintendo DS Car Adaptor,nintendo-ds,3.60,5.04,10.00,10/02/2020
Nintendo DS Headset,nintendo-ds,0.85,1.19,2.38,10/02/2020
Nintendo DSi XL Metallic Rose,nintendo-ds,70.33,99.26,196.81,10/02/2020
Nintendo Zone Wireless Distribution Box [Not for Resal],nintendo-ds,N/A,N/A,N/A,10/02/2020
Nintendogs Dalmatian and Friends [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Nintendogs [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Noah's Ark,nintendo-ds,3.91,5.69,7.53,10/02/2020
Nursery Mania,nintendo-ds,5.11,5.39,12.39,10/02/2020
OMG 26 Our Mini Games,nintendo-ds,3.74,4.66,10.32,10/02/2020
Ontamarama,nintendo-ds,10.53,13.46,18.13,10/02/2020
Open Season,nintendo-ds,3.54,4.86,12.97,10/02/2020
Operation Vietnam,nintendo-ds,5.20,10.25,17.87,10/02/2020
Our House,nintendo-ds,3.47,4.21,9.80,10/02/2020
Over the Hedge,nintendo-ds,4.31,5.81,11.72,10/02/2020
Over the Hedge Hammy Goes Nuts,nintendo-ds,4.41,5.00,13.00,10/02/2020
Overlord: Minions,nintendo-ds,4.35,6.88,12.85,10/02/2020
PDC World Championship Darts,nintendo-ds,3.48,3.92,5.79,10/02/2020
POGO Island,nintendo-ds,4.22,5.25,13.00,10/02/2020
Pac Pix,nintendo-ds,4.06,4.94,10.77,10/02/2020
Pac Pix [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pac n Roll,nintendo-ds,5.58,7.80,21.71,10/02/2020
Pac-Man World 3,nintendo-ds,9.81,14.77,26.20,10/02/2020
Panzer Tactics,nintendo-ds,11.37,12.50,35.49,10/02/2020
Pass the Pigs,nintendo-ds,3.76,5.23,8.25,10/02/2020
Paws &amp; Claws Marine Rescue,nintendo-ds,3.59,4.50,10.04,10/02/2020
Paws &amp; Claws Pampered Pets,nintendo-ds,3.37,4.15,8.35,10/02/2020
Paws &amp; Claws Pet Vet: Australian Adventures,nintendo-ds,2.90,4.13,10.51,10/02/2020
Paws &amp; Claws Regal Resort,nintendo-ds,3.47,4.17,10.17,10/02/2020
Paws &amp; Claws: Pampered Pets 2,nintendo-ds,2.75,4.21,6.55,10/02/2020
Paws and Claws Dogs and Cats Best Friends,nintendo-ds,3.70,4.10,9.08,10/02/2020
Paws and Claws Pet Resort,nintendo-ds,2.31,3.44,7.97,10/02/2020
Paws and Claws Pet Vet: Healing Hands,nintendo-ds,3.90,6.00,10.54,10/02/2020
Peggle Dual Shot,nintendo-ds,7.99,9.95,19.99,10/02/2020
Penguins of Madagascar: Dr. Blowhole Returns,nintendo-ds,4.34,5.00,8.14,10/02/2020
Percy Jackson &amp; the Olympians: The Lightning Thief,nintendo-ds,4.03,5.72,18.00,10/02/2020
Personal Fitness For Men,nintendo-ds,1.51,3.57,5.00,10/02/2020
Personal Fitness For Women,nintendo-ds,2.81,4.10,4.68,10/02/2020
Personal Trainer Cooking [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Personal Trainer Math,nintendo-ds,4.10,5.13,13.76,10/02/2020
Personal Trainer: Walking,nintendo-ds,2.91,4.11,5.99,10/02/2020
Pet Adoption Center,nintendo-ds,4.38,4.56,15.49,10/02/2020
Pet Alien,nintendo-ds,4.38,6.34,8.72,10/02/2020
Pet Pals Animal Doctor,nintendo-ds,3.35,4.06,13.65,10/02/2020
Pet Pals: New Leash on Life,nintendo-ds,3.39,4.97,16.11,10/02/2020
Pet Vet: Down Under,nintendo-ds,2.67,8.11,8.12,10/02/2020
Petz Bunnyz,nintendo-ds,3.76,4.42,15.34,10/02/2020
Petz Catz Clan,nintendo-ds,4.51,4.95,11.27,10/02/2020
Petz Catz Playground,nintendo-ds,2.88,5.67,11.31,10/02/2020
Petz Dogz 2,nintendo-ds,3.28,3.67,11.95,10/02/2020
Petz Dogz Fashion,nintendo-ds,2.75,4.77,9.75,10/02/2020
Petz Dogz Pack,nintendo-ds,3.75,4.55,15.79,10/02/2020
Petz Fantasy: Moonlight Magic,nintendo-ds,5.00,5.26,14.35,10/02/2020
Petz Fantasy: Sunshine Magic,nintendo-ds,3.50,5.67,12.28,10/02/2020
Petz Fashion: Dogz &amp; Catz,nintendo-ds,2.53,3.78,14.68,10/02/2020
Petz Hamsterz Life 2,nintendo-ds,3.80,3.84,10.20,10/02/2020
Petz Horsez 2,nintendo-ds,3.86,5.20,15.34,10/02/2020
Petz Horsez Family,nintendo-ds,5.39,5.67,39.99,10/02/2020
Petz Monkeyz House,nintendo-ds,2.58,3.34,7.93,10/02/2020
Petz Puppyz &amp; Kittenz,nintendo-ds,4.10,4.95,11.49,10/02/2020
Petz Rescue Endangered Paradise,nintendo-ds,3.11,4.00,7.98,10/02/2020
Petz Rescue Ocean Patrol,nintendo-ds,3.66,4.81,11.64,10/02/2020
Petz Rescue Wildlife Vet,nintendo-ds,3.32,4.13,7.84,10/02/2020
Petz Wild Animals Dolphinz,nintendo-ds,3.16,4.75,9.99,10/02/2020
Petz Wild Animals Tigerz,nintendo-ds,3.28,3.63,9.99,10/02/2020
Petz: Bunnyz Bunch,nintendo-ds,3.80,4.99,14.95,10/02/2020
Petz: Dogz Talent Show,nintendo-ds,3.22,3.67,10.00,10/02/2020
Petz: Dolphinz Encounter,nintendo-ds,3.54,4.13,10.04,10/02/2020
Petz: Hamsterz Superstarz,nintendo-ds,2.84,3.53,7.55,10/02/2020
Petz: Horseshoe Ranch,nintendo-ds,5.01,5.84,22.60,10/02/2020
Petz: Nursery,nintendo-ds,3.51,4.30,14.92,10/02/2020
Petz: Nursery 2,nintendo-ds,4.70,4.92,17.95,10/02/2020
Petz: Pony Beauty Pageant,nintendo-ds,3.85,6.06,19.59,10/02/2020
Phineas &amp; Ferb: Quest for Cool Stuff,nintendo-ds,4.12,5.38,9.86,10/02/2020
Phineas and Ferb Ride Again,nintendo-ds,3.25,3.52,8.25,10/02/2020
Photo Phantasy,nintendo-ds,1.99,1.99,3.78,10/02/2020
Picross 3D,nintendo-ds,6.99,7.95,11.99,10/02/2020
Picross 3D [Not for Resale],nintendo-ds,14.40,N/A,N/A,10/02/2020
Picross DS,nintendo-ds,6.99,8.62,12.12,10/02/2020
Pictionary,nintendo-ds,3.19,3.57,4.97,10/02/2020
PictoImage,nintendo-ds,2.63,3.87,7.35,10/02/2020
Picture Perfect Hair Salon,nintendo-ds,7.53,22.66,28.56,10/02/2020
Pillow Pets,nintendo-ds,2.97,3.64,5.72,10/02/2020
Pimp My Ride Street Racing,nintendo-ds,2.84,8.47,19.24,10/02/2020
Ping Pals,nintendo-ds,2.83,4.33,5.99,10/02/2020
Pink Ribbon Nintendo DS Lite,nintendo-ds,N/A,N/A,N/A,10/02/2020
Pinkalicious,nintendo-ds,3.75,5.00,9.92,10/02/2020
Pinkalicious Silverlicious 2-Pack,nintendo-ds,6.02,8.99,13.99,10/02/2020
Pipe Mania,nintendo-ds,3.83,4.73,8.99,10/02/2020
Pirates Duels on the High Seas,nintendo-ds,5.01,5.87,13.31,10/02/2020
Pirates of the Caribbean At World's End,nintendo-ds,3.81,4.50,8.47,10/02/2020
Pirates of the Caribbean Dead Man's Chest,nintendo-ds,4.46,5.37,10.15,10/02/2020
Planet 51,nintendo-ds,4.20,4.71,7.43,10/02/2020
Planet Puzzle League,nintendo-ds,4.81,6.57,21.51,10/02/2020
Planet Puzzle League [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Platinum Sudoku,nintendo-ds,5.63,6.79,18.29,10/02/2020
Playground,nintendo-ds,3.57,4.44,10.00,10/02/2020
Playmobil: Knights,nintendo-ds,5.31,5.97,15.53,10/02/2020
Playmobil: Pirates,nintendo-ds,4.48,5.71,23.95,10/02/2020
Plushees,nintendo-ds,3.93,4.51,10.43,10/02/2020
Point Blank,nintendo-ds,12.63,19.31,27.84,10/02/2020
Pokemon Mystery Dungeon Blue Rescue Team [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pokemon Mystery Dungeon Explorers of Darkness [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pokemon Mystery Dungeon Explorers of Sky [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pokemon Platinum [Figure Bundle],nintendo-ds,28.57,73.92,80.00,10/02/2020
Pokemon Ranger Shadows of Almia [Not for Resale],nintendo-ds,9.95,N/A,N/A,10/02/2020
Pokemon Ranger: Guardian Signs [Not for Resale],nintendo-ds,13.50,N/A,N/A,10/02/2020
Pokemon Trozei [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pokemon [Not for Resale Darkrai],nintendo-ds,150.00,N/A,N/A,10/02/2020
Pokemon [Not for Resale Deoxys],nintendo-ds,83.10,N/A,N/A,10/02/2020
Pokemon [Not for Resale Dragonite],nintendo-ds,239.33,N/A,N/A,10/02/2020
Pokemon [Not for Resale Keldeo],nintendo-ds,111.01,N/A,N/A,10/02/2020
Pokemon [Not for Resale Manaphy],nintendo-ds,119.66,N/A,N/A,10/02/2020
Pokemon [Not for Resale Regigigas and Shaymin],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pokemon [Not for Resale Secret Egg],nintendo-ds,21.51,N/A,N/A,10/02/2020
Pokemon [Not for Resale Secret Key],nintendo-ds,63.82,N/A,N/A,10/02/2020
Polar Bowler,nintendo-ds,8.27,11.58,21.99,10/02/2020
Polarium,nintendo-ds,3.18,5.01,5.41,10/02/2020
Polarium [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Pony Friends,nintendo-ds,4.47,4.84,14.98,10/02/2020
Pony Friends 2,nintendo-ds,5.42,6.36,16.01,10/02/2020
Pony Friends Mini-Breeds Edition,nintendo-ds,6.37,13.47,26.86,10/02/2020
Pony Luv,nintendo-ds,4.25,5.59,15.53,10/02/2020
Pop Cutie Street Fashion Simulation,nintendo-ds,9.14,17.27,19.46,10/02/2020
Poptropica Adventures,nintendo-ds,4.25,4.72,6.70,10/02/2020
Power Play Pool,nintendo-ds,3.75,4.02,10.05,10/02/2020
Power Play Tennis,nintendo-ds,2.45,4.01,5.69,10/02/2020
Power Rangers Super Legends,nintendo-ds,8.46,12.99,30.29,10/02/2020
Powerbike,nintendo-ds,9.49,19.81,44.67,10/02/2020
Press Your Luck: 2010 Edition,nintendo-ds,9.00,10.13,25.23,10/02/2020
Prey The Stars,nintendo-ds,6.00,8.99,12.11,10/02/2020
Prince of Persia Fallen King,nintendo-ds,4.44,6.22,11.88,10/02/2020
Prince of Persia: The Forgotten Sands,nintendo-ds,4.09,5.73,7.54,10/02/2020
Princess Isabella: A Witch's Curse,nintendo-ds,7.13,13.26,18.45,10/02/2020
Princess Natasha Student Secret Agent Princess,nintendo-ds,2.62,4.96,7.21,10/02/2020
Princess On Ice,nintendo-ds,5.35,6.67,13.27,10/02/2020
Princess in Love,nintendo-ds,3.74,4.23,9.41,10/02/2020
Prism,nintendo-ds,3.50,4.62,7.99,10/02/2020
Pro Evolution Soccer 2008,nintendo-ds,3.30,7.64,13.94,10/02/2020
Professional Fisherman's Tour,nintendo-ds,3.27,4.58,7.86,10/02/2020
Professor Brainium's Games,nintendo-ds,3.22,3.58,8.15,10/02/2020
Professor Heinz Wolff's Gravity,nintendo-ds,5.06,7.47,19.52,10/02/2020
Professor Layton and the Curious Village [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Professor Layton and the Diabolical Box [Not for Resale],nintendo-ds,10.99,N/A,N/A,10/02/2020
Professor Layton and the Unwound Future [Not for Resale],nintendo-ds,24.99,N/A,N/A,10/02/2020
Pucca Power Up,nintendo-ds,11.75,14.00,16.90,10/02/2020
Puchi Puchi Virus,nintendo-ds,2.26,5.59,8.91,10/02/2020
Puffins: Island Adventure,nintendo-ds,3.99,7.67,11.17,10/02/2020
Puppy Luv Spa &amp; Resort,nintendo-ds,3.44,3.85,7.98,10/02/2020
Puppy Palace,nintendo-ds,3.08,3.99,14.20,10/02/2020
Purr Pals,nintendo-ds,3.25,3.99,12.99,10/02/2020
Puss In Boots,nintendo-ds,2.80,3.00,6.60,10/02/2020
Puzzle Chronicles,nintendo-ds,4.63,6.96,7.50,10/02/2020
Puzzle City,nintendo-ds,4.03,5.91,8.37,10/02/2020
Puzzle Expedition,nintendo-ds,6.97,7.98,19.97,10/02/2020
Puzzle Kingdoms,nintendo-ds,4.42,4.89,9.11,10/02/2020
Puzzle Quest 2,nintendo-ds,6.33,9.66,14.70,10/02/2020
Puzzle Quest: Galactrix,nintendo-ds,3.96,5.14,9.90,10/02/2020
Puzzle Time,nintendo-ds,4.04,5.78,7.04,10/02/2020
Puzzle de Harvest Moon,nintendo-ds,5.82,7.05,14.38,10/02/2020
Puzzler Collection,nintendo-ds,3.84,4.80,8.34,10/02/2020
Puzzler World,nintendo-ds,4.71,4.72,11.14,10/02/2020
Puzzler World 2,nintendo-ds,17.54,30.27,37.58,10/02/2020
Quest for Zhu,nintendo-ds,3.20,3.62,6.89,10/02/2020
Quick Spot,nintendo-ds,3.40,5.96,11.91,10/02/2020
Quick Yoga Training,nintendo-ds,3.17,3.20,6.11,10/02/2020
Race Driver Create and Race,nintendo-ds,6.05,10.27,17.87,10/02/2020
Radiant Historia [Soundtrack Bundle],nintendo-ds,20.34,36.58,55.00,10/02/2020
Rafa Nadal Tennis,nintendo-ds,2.91,4.86,8.21,10/02/2020
Rain Drops,nintendo-ds,6.33,9.79,22.80,10/02/2020
Rainbow Islands Revolution,nintendo-ds,6.95,11.36,20.18,10/02/2020
Ram Racing,nintendo-ds,6.48,7.64,14.18,10/02/2020
Rango: The Video Game,nintendo-ds,3.90,4.97,11.86,10/02/2020
Rapala Pro Bass Fishing 2010,nintendo-ds,5.87,9.05,12.49,10/02/2020
Ratatouille,nintendo-ds,4.59,5.51,10.21,10/02/2020
Ratatouille Food Frenzy,nintendo-ds,4.70,4.77,9.99,10/02/2020
Rayman Raving Rabbids,nintendo-ds,6.34,7.43,22.67,10/02/2020
Rayman Raving Rabbids 2,nintendo-ds,4.27,5.99,17.30,10/02/2020
Rayman Raving Rabbids TV Party,nintendo-ds,3.34,4.19,7.62,10/02/2020
Reader Rabbit Kindergarten,nintendo-ds,13.74,14.47,19.95,10/02/2020
Real Soccer 2008,nintendo-ds,3.05,6.89,13.74,10/02/2020
Real Soccer 2009,nintendo-ds,3.37,4.16,9.81,10/02/2020
Real Time Conflict Shogun Empire,nintendo-ds,3.91,3.99,8.50,10/02/2020
Rec Room Games,nintendo-ds,4.77,6.68,9.72,10/02/2020
Red Bull BC One,nintendo-ds,1.37,1.99,3.64,10/02/2020
Red DS System,nintendo-ds,39.75,55.65,111.30,10/02/2020
Retro Atari Classics,nintendo-ds,5.97,7.75,12.99,10/02/2020
Reversal Challenge,nintendo-ds,3.29,5.26,10.66,10/02/2020
Rhythm Heaven [Not for Resale],nintendo-ds,N/A,N/A,N/A,10/02/2020
Rhythm N Notes,nintendo-ds,4.48,4.59,9.38,10/02/2020
Ridge Racer DS,nintendo-ds,5.91,7.13,15.01,10/02/2020
Riding Academy 2,nintendo-ds,4.70,6.02,13.18,10/02/2020
Ringling Bros. and Barnum &amp; Bailey Circus,nintendo-ds,3.74,4.31,8.29,10/02/2020
Rio,nintendo-ds,4.53,6.86,12.68,10/02/2020
Rise Of The Guardians,nintendo-ds,4.03,5.99,9.48,10/02/2020
River City Super Sports Challenge,nintendo-ds,9.52,10.77,19.99,10/02/2020
River King Mystic Valley,nintendo-ds,12.06,16.50,40.83,10/02/2020
Robocalypse,nintendo-ds,6.35,11.38,15.00,10/02/2020
Robots,nintendo-ds,4.99,6.46,13.09,10/02/2020
Rock Band 3,nintendo-ds,5.00,7.21,8.10,10/02/2020
Rock Blast,nintendo-ds,4.61,4.62,8.75,10/02/2020
Rock Revolution,nintendo-ds,2.76,3.62,5.72,10/02/2020
Rockin' Pretty,nintendo-ds,8.61,11.58,15.89,10/02/2020
Rollin' Rascals,nintendo-ds,4.09,5.99,10.93,10/02/2020
Roogoo Attack,nintendo-ds,3.42,4.56,8.21,10/02/2020
Rooms: The Main Building,nintendo-ds,4.26,5.26,9.99,10/02/2020
Rub Rabbits,nintendo-ds,12.31,17.99,26.57,10/02/2020
Rubik's World,nintendo-ds,3.04,3.31,8.99,10/02/2020
Rudolph the Red-Nosed Reindeer,nintendo-ds,4.03,5.45,7.81,10/02/2020
Safari Adventures: Africa,nintendo-ds,3.19,3.19,7.98,10/02/2020
Safecracker: The Ultimate Puzzle Adventure,nintendo-ds,4.55,7.10,13.93,10/02/2020
